Year,Month,Payment Instrument Type,Card Type,Response,Transaction ID
2023,01,Credit Card,American Express,Approved,ks6aw79n
2023,01,Credit Card,Visa,Declined,m6v29b0k
2023,01,Credit Card,American Express,Approved,mf1g7xmh
2023,01,PayPal Account,PayPal Account,Approved,mza342sy
2023,01,PayPal Account,PayPal Account,Approved,nb885pqv
2023,01,Credit Card,American Express,Approved,pca1wy5h
2023,01,Credit Card,American Express,Approved,qd6cwx1d
2023,01,Apple Pay Card,American Express,Approved,rgr270h4
2023,01,PayPal Account,PayPal Account,Declined,0p4rxm5p
2023,01,Credit Card,MasterCard,Approved,10wk3ft3
2023,01,Credit Card,American Express,Approved,18gqdnb2
2023,01,Credit Card,American Express,Approved,1hew9ba5
2023,01,Credit Card,MasterCard,Declined,1xj119qd
2023,01,Credit Card,American Express,Approved,1z1qykqx
2023,01,PayPal Account,PayPal Account,Approved,2xqtz20d
2023,01,Credit Card,American Express,Approved,33c28pms
2023,01,Credit Card,Visa,Declined,34vwrjbb
2023,01,Credit Card,American Express,Approved,34w33a1c
2023,01,Credit Card,American Express,Approved,3sfna1k1
2023,01,Credit Card,American Express,Approved,3z3ke18g
2023,01,Credit Card,American Express,Approved,46q9fv56
2023,01,Credit Card,MasterCard,Declined,473v8429
2023,01,Credit Card,Visa,Declined,4bngm7d3
2023,01,Credit Card,American Express,Approved,4jkbr1zj
2023,01,Credit Card,American Express,Approved,4rgh23jb
2023,01,Credit Card,American Express,Approved,53h3aatn
2023,01,Credit Card,Visa,Declined,563x31e3
2023,01,Credit Card,Visa,Declined,6y1h3jaa
2023,01,PayPal Account,PayPal Account,Approved,81ewc40w
2023,01,Credit Card,Visa,Approved,85mqmbmk
2023,01,PayPal Account,PayPal Account,Approved,8kgxmk96
2023,01,Credit Card,MasterCard,Approved,8vvqwf6q
2023,01,Credit Card,American Express,Approved,9szc4ze0
2023,01,Credit Card,Visa,Approved,a77b1gzc
2023,01,Credit Card,MasterCard,Declined,aas51bke
2023,01,PayPal Account,PayPal Account,Approved,aqzfk88c
2023,01,Credit Card,MasterCard,Declined,b303znfb
2023,01,Credit Card,American Express,Approved,bdxbv49p
2023,01,Apple Pay Card,American Express,Approved,bt3097y9
2023,01,Credit Card,Visa,Approved,c79f81zc
2023,01,Credit Card,Visa,Declined,caetfzh1
2023,01,PayPal Account,PayPal Account,Approved,ez8qswja
2023,01,PayPal Account,PayPal Account,Approved,f8681h63
2023,01,Credit Card,Visa,Approved,f9ndkbgp
2023,01,Credit Card,MasterCard,Approved,g1fc8t2f
2023,01,Credit Card,Visa,Approved,h26e6dva
2023,01,PayPal Account,PayPal Account,Approved,h4gg19bn
2023,01,Credit Card,American Express,Approved,haws7z26
2023,01,Credit Card,Visa,Approved,hmawz26c
2023,01,Credit Card,Visa,Approved,j3r41sh3
2023,01,Credit Card,Visa,Approved,jp80qbpp
2023,01,Credit Card,American Express,Approved,k9crtna5
2023,01,Credit Card,Visa,Approved,kb961q2r
2023,01,PayPal Account,PayPal Account,Approved,kdhh9695
2023,01,PayPal Account,PayPal Account,Approved,kx3dda9y
2023,01,Credit Card,American Express,Approved,m480qrwk
2023,01,Credit Card,American Express,Approved,me36t33m
2023,01,PayPal Account,PayPal Account,Declined,nvvxfnb6
2023,01,Credit Card,MasterCard,Approved,ny4gw25m
2023,01,Credit Card,MasterCard,Declined,pbge9yxt
2023,01,PayPal Account,PayPal Account,Approved,ptetdh8z
2023,01,PayPal Account,PayPal Account,Approved,q4agfpqd
2023,01,Credit Card,American Express,Approved,qfvk63jf
2023,01,Credit Card,Visa,Approved,r063hng8
2023,01,Credit Card,MasterCard,Approved,r3erdszq
2023,01,Credit Card,Visa,Declined,r9t5qpjy
2023,01,Credit Card,American Express,Approved,10qed427
2023,01,Credit Card,American Express,Approved,1mxy7qe2
2023,01,Credit Card,MasterCard,Declined,1q45pwc0
2023,01,PayPal Account,PayPal Account,Approved,2czq9gke
2023,01,Credit Card,American Express,Approved,2gbgjjyf
2023,01,Credit Card,American Express,Approved,2khhdf0c
2023,01,Credit Card,American Express,Approved,41zwsx80
2023,01,PayPal Account,PayPal Account,Approved,4e97d5qm
2023,01,Credit Card,Visa,Approved,4g1es7ee
2023,01,Credit Card,Visa,Declined,4gdv078m
2023,01,Credit Card,American Express,Approved,4w1fqayf
2023,01,Credit Card,American Express,Approved,5grahj32
2023,01,Credit Card,American Express,Approved,67j5y04s
2023,01,Credit Card,Visa,Approved,72zwpp4a
2023,01,Credit Card,Visa,Approved,788we4m6
2023,01,Credit Card,American Express,Approved,7kyhb0we
2023,01,Credit Card,MasterCard,Declined,7me781tc
2023,01,Credit Card,American Express,Approved,7rze0vf8
2023,01,Credit Card,American Express,Approved,831my5wz
2023,01,PayPal Account,PayPal Account,Declined,84k9nssf
2023,01,Credit Card,American Express,Approved,8cfvaqr7
2023,01,Credit Card,American Express,Approved,8ec0qs0d
2023,01,PayPal Account,PayPal Account,Approved,8h04zna4
2023,01,PayPal Account,PayPal Account,Declined,95djmx1z
2023,01,Credit Card,American Express,Approved,9mmsegg6
2023,01,Credit Card,American Express,Approved,a59fz3f7
2023,01,Credit Card,American Express,Approved,b8evsg1r
2023,01,Credit Card,American Express,Approved,can8jygb
2023,01,Credit Card,American Express,Approved,ce46v4ja
2023,01,Apple Pay Card,American Express,Approved,cetmmsfs
2023,01,Credit Card,Visa,Declined,da95t2n9
2023,01,PayPal Account,PayPal Account,Approved,e3jqxxxc
2023,01,PayPal Account,PayPal Account,Approved,egwmckg1
2023,01,Credit Card,MasterCard,Approved,ehv7sqks
2023,01,Credit Card,Visa,Approved,ej8j59xs
2023,01,Credit Card,American Express,Approved,emwra3ed
2023,01,Credit Card,MasterCard,Declined,fjs6rg7f
2023,01,Credit Card,MasterCard,Declined,frwj7vx9
2023,01,Credit Card,American Express,Approved,g1mqckv8
2023,01,Credit Card,American Express,Approved,ge3zc8rj
2023,01,Credit Card,American Express,Approved,gvn2mw1b
2023,01,Credit Card,Visa,Approved,hdv2n258
2023,01,Credit Card,American Express,Approved,j2hk0q5b
2023,01,Credit Card,American Express,Approved,j4bq4h7b
2023,01,Credit Card,Visa,Approved,jmhepp76
2023,01,PayPal Account,PayPal Account,Approved,js5brjm5
2023,01,Credit Card,Visa,Approved,k63bhj4h
2023,01,Credit Card,American Express,Approved,kss34wg6
2023,01,Credit Card,Visa,Approved,mvbsavrd
2023,01,Credit Card,Visa,Approved,qtkedjpp
2023,01,Credit Card,Visa,Approved,r02ytqm1
2023,01,PayPal Account,PayPal Account,Approved,rcwv45s1
2023,01,Credit Card,American Express,Approved,rh6nfyey
2023,01,Credit Card,Visa,Approved,rj7cq632
2023,01,Credit Card,MasterCard,Declined,rmwn4dg0
2023,01,PayPal Account,PayPal Account,Approved,rpp8kf6a
2023,01,Credit Card,Visa,Approved,rq2gj336
2023,01,Credit Card,MasterCard,Approved,rsffzp6k
2023,01,Credit Card,Visa,Declined,0pwcscag
2023,01,Credit Card,American Express,Approved,3cap1h7p
2023,01,Credit Card,MasterCard,Approved,3m0d8xyp
2023,01,Credit Card,Visa,Declined,3mhsjzhs
2023,01,Credit Card,Visa,Approved,4jpwzrp7
2023,01,PayPal Account,PayPal Account,Declined,4t6s67ny
2023,01,Credit Card,American Express,Approved,4ynr1zgx
2023,01,Credit Card,Visa,Approved,523t49hw
2023,01,Credit Card,Visa,Approved,5sm6j13g
2023,01,Credit Card,Visa,Approved,69zr9v1j
2023,01,Credit Card,American Express,Approved,6hjs6ath
2023,01,Credit Card,MasterCard,Approved,7evtg09t
2023,01,PayPal Account,PayPal Account,Approved,7p9hdz3q
2023,01,Credit Card,Visa,Approved,9m5b0dw8
2023,01,PayPal Account,PayPal Account,Approved,apvxbvcj
2023,01,Credit Card,American Express,Approved,atwaaev0
2023,01,Credit Card,American Express,Approved,brhye1n7
2023,01,Credit Card,Visa,Approved,cy50cef6
2023,01,Credit Card,MasterCard,Declined,dmsv6c5h
2023,01,Credit Card,American Express,Approved,dmzvayk6
2023,01,Credit Card,Visa,Declined,eafc1b0z
2023,01,Credit Card,American Express,Approved,ebbjshx0
2023,01,Credit Card,American Express,Approved,eh84qj73
2023,01,Credit Card,Visa,Approved,fb8hs387
2023,01,PayPal Account,PayPal Account,Approved,fbvarap6
2023,01,Credit Card,MasterCard,Declined,fgp1ynd7
2023,01,PayPal Account,PayPal Account,Declined,fq2srmsp
2023,01,PayPal Account,PayPal Account,Approved,fspr0ph0
2023,01,PayPal Account,PayPal Account,Approved,fyyck53b
2023,01,Credit Card,American Express,Approved,g19ry3cy
2023,01,Credit Card,American Express,Approved,g7jzv43k
2023,01,PayPal Account,PayPal Account,Approved,heqsesbv
2023,01,Credit Card,American Express,Approved,hfdyekh0
2023,01,Credit Card,Visa,Declined,hzq8gmcx
2023,01,Credit Card,American Express,Approved,jgwy1shn
2023,01,PayPal Account,PayPal Account,Approved,jmrbvb95
2023,01,PayPal Account,PayPal Account,Approved,jnrk6c1r
2023,01,PayPal Account,PayPal Account,Approved,kpcca4jw
2023,01,Credit Card,Visa,Approved,ktt8tq8m
2023,01,Credit Card,MasterCard,Declined,mgzpdtdf
2023,01,PayPal Account,PayPal Account,Approved,neyqs3xb
2023,01,Apple Pay Card,American Express,Approved,qkned72t
2023,01,PayPal Account,PayPal Account,Approved,03jtw3h0
2023,01,PayPal Account,PayPal Account,Approved,2fy79h78
2023,01,PayPal Account,PayPal Account,Approved,2paw5w1y
2023,01,PayPal Account,PayPal Account,Approved,2tsh1k7x
2023,01,PayPal Account,PayPal Account,Declined,3b25z732
2023,01,Credit Card,American Express,Approved,3rgh6bvp
2023,01,Credit Card,American Express,Approved,3wrcc673
2023,01,Credit Card,American Express,Approved,4mg9j1xx
2023,01,Credit Card,Visa,Approved,4nsx7pd5
2023,01,Credit Card,MasterCard,Approved,4y2ezdje
2023,01,Credit Card,Visa,Declined,5gjm3xcq
2023,01,Credit Card,MasterCard,Approved,5x9skx46
2023,01,Credit Card,American Express,Approved,63hbvbts
2023,01,PayPal Account,PayPal Account,Approved,6cgec6n8
2023,01,Credit Card,American Express,Approved,6h8tqv0k
2023,01,Credit Card,American Express,Approved,6nc5fhpw
2023,01,Credit Card,Visa,Approved,6nnmeq1m
2023,01,PayPal Account,PayPal Account,Approved,7hfkhv4m
2023,01,Credit Card,MasterCard,Declined,8bdhxy99
2023,01,PayPal Account,PayPal Account,Declined,9bs77hd6
2023,01,PayPal Account,PayPal Account,Declined,9z2373nk
2023,01,Credit Card,Visa,Declined,a0yfhzj5
2023,01,PayPal Account,PayPal Account,Declined,ah4744j0
2023,01,Credit Card,Visa,Declined,asq3y5t4
2023,01,PayPal Account,PayPal Account,Declined,b11ycvmr
2023,01,Credit Card,Visa,Approved,bass0rzz
2023,01,Credit Card,Visa,Declined,be28ebne
2023,01,PayPal Account,PayPal Account,Declined,bjffsm7f
2023,01,PayPal Account,PayPal Account,Declined,bmfy6jtz
2023,01,Credit Card,American Express,Approved,d2p951pn
2023,01,Credit Card,MasterCard,Declined,d45n1kq9
2023,01,Credit Card,Visa,Approved,dhzs2sye
2023,01,PayPal Account,PayPal Account,Declined,e11kdw8b
2023,01,PayPal Account,PayPal Account,Declined,ewyfett4
2023,01,Credit Card,Visa,Approved,f1vvc85z
2023,01,Credit Card,Visa,Approved,fpc05vez
2023,01,Credit Card,American Express,Approved,gf6c65br
2023,01,Credit Card,Visa,Declined,gqca5q15
2023,01,Credit Card,MasterCard,Declined,gzttyj0a
2023,01,Credit Card,Visa,Approved,hf7x7mna
2023,01,Credit Card,Visa,Approved,hsd6nwtn
2023,01,PayPal Account,PayPal Account,Approved,hytsmj2k
2023,01,Credit Card,American Express,Approved,jr53empm
2023,01,PayPal Account,PayPal Account,Approved,jy60hndn
2023,01,PayPal Account,PayPal Account,Approved,kdbsjmd7
2023,01,Credit Card,Visa,Approved,kswjr0xe
2023,01,PayPal Account,PayPal Account,Declined,kvmt7q04
2023,01,Credit Card,American Express,Approved,mfspkvbj
2023,01,Credit Card,American Express,Approved,mk32947z
2023,01,PayPal Account,PayPal Account,Approved,mnasrqz3
2023,01,PayPal Account,PayPal Account,Approved,n5m9pz1h
2023,01,PayPal Account,PayPal Account,Approved,p3w5r9mf
2023,01,PayPal Account,PayPal Account,Approved,pfr9mar2
2023,01,Credit Card,American Express,Approved,q7gmx4fc
2023,01,Credit Card,American Express,Approved,qy84e4th
2023,01,PayPal Account,PayPal Account,Declined,rachj02c
2023,01,Credit Card,Visa,Declined,revjr9gs
2023,01,PayPal Account,PayPal Account,Approved,rt4fw56j
2023,01,Credit Card,Visa,Declined,0b81j75d
2023,01,Credit Card,MasterCard,Declined,0w8ej9zh
2023,01,Credit Card,Visa,Declined,10qbbp1s
2023,01,PayPal Account,PayPal Account,Approved,1fqtd6za
2023,01,Credit Card,American Express,Approved,1gcfw0xr
2023,01,Credit Card,American Express,Approved,23pxr239
2023,01,Credit Card,American Express,Approved,2d74vn9b
2023,01,Credit Card,American Express,Approved,2gkwb585
2023,01,Credit Card,American Express,Approved,32fb3r50
2023,01,Credit Card,Visa,Approved,4ymvw3fx
2023,01,Credit Card,American Express,Approved,5t0k6na7
2023,01,PayPal Account,PayPal Account,Declined,5v1ac2rd
2023,01,Credit Card,Visa,Approved,6968pwsn
2023,01,Credit Card,Visa,Approved,78bpne65
2023,01,Credit Card,American Express,Approved,7fe68fka
2023,01,PayPal Account,PayPal Account,Declined,97h0y2p7
2023,01,Credit Card,American Express,Approved,9wc0ey5v
2023,01,Credit Card,American Express,Approved,aqak3q9w
2023,01,Credit Card,Visa,Declined,atk6rrsp
2023,01,Credit Card,American Express,Approved,avdpyger
2023,01,Credit Card,MasterCard,Declined,ay06fxne
2023,01,Credit Card,American Express,Approved,b3ggh48k
2023,01,Credit Card,Visa,Approved,b3w3ae1r
2023,01,Credit Card,American Express,Approved,be210xbt
2023,01,Credit Card,American Express,Approved,bnr3ppf7
2023,01,PayPal Account,PayPal Account,Declined,bnwgk5h8
2023,01,PayPal Account,PayPal Account,Approved,da8j1508
2023,01,Credit Card,Visa,Approved,e0brm9a6
2023,01,Credit Card,American Express,Approved,emekq6fe
2023,01,Credit Card,American Express,Approved,erf6v323
2023,01,Credit Card,American Express,Approved,fs6ys9qq
2023,01,PayPal Account,PayPal Account,Declined,ftms644s
2023,01,PayPal Account,PayPal Account,Approved,gejw78s9
2023,01,PayPal Account,PayPal Account,Declined,h09dazwh
2023,01,Credit Card,American Express,Approved,hh1a783z
2023,01,Credit Card,American Express,Approved,j8nxd2pc
2023,01,Credit Card,American Express,Approved,jb97px9m
2023,01,Credit Card,American Express,Approved,jfxyb16f
2023,01,Credit Card,American Express,Approved,kc7tmv2c
2023,01,Credit Card,Visa,Declined,n8g0t39b
2023,01,PayPal Account,PayPal Account,Approved,psegx8bz
2023,01,PayPal Account,PayPal Account,Declined,r8smnk08
2023,01,Credit Card,Visa,Declined,0drgqdat
2023,01,Credit Card,American Express,Approved,118p4mmj
2023,01,Credit Card,Visa,Approved,1gyyk1w0
2023,01,Credit Card,Visa,Declined,1yk797h4
2023,01,Credit Card,American Express,Approved,44cdha9s
2023,01,Credit Card,Visa,Declined,552zjmd0
2023,01,PayPal Account,PayPal Account,Approved,596vk3g9
2023,01,Credit Card,Visa,Approved,5ymy46zy
2023,01,Credit Card,American Express,Approved,727hh3qj
2023,01,Credit Card,American Express,Approved,7zxfv2vj
2023,01,PayPal Account,PayPal Account,Approved,91bak3hr
2023,01,Credit Card,Visa,Approved,92w5nrnf
2023,01,Credit Card,American Express,Approved,9c8g9faf
2023,01,Credit Card,MasterCard,Declined,9pwf94y8
2023,01,Credit Card,Visa,Declined,aggdbg57
2023,01,Credit Card,American Express,Approved,axmddkj3
2023,01,PayPal Account,PayPal Account,Approved,bwbf4v3t
2023,01,Credit Card,Visa,Declined,ce3ktnkb
2023,01,Credit Card,American Express,Approved,cnaa28fg
2023,01,PayPal Account,PayPal Account,Approved,dzd5g682
2023,01,Credit Card,Visa,Approved,eyzat6mk
2023,01,Credit Card,Visa,Approved,f3aeydpj
2023,01,Credit Card,American Express,Declined,hjy03gby
2023,01,Credit Card,MasterCard,Declined,mh6wf3sb
2023,01,Credit Card,Visa,Approved,n7xqrwwv
2023,01,PayPal Account,PayPal Account,Approved,pktjxqb8
2023,01,Credit Card,Visa,Approved,pxyw7td1
2023,01,Credit Card,American Express,Approved,10kf44e7
2023,01,Credit Card,Visa,Approved,174qc7ft
2023,01,Credit Card,American Express,Approved,19dx2424
2023,01,Credit Card,Visa,Approved,26qj86fh
2023,01,Credit Card,American Express,Approved,2dq4fs1c
2023,01,Credit Card,MasterCard,Declined,2srd4w7q
2023,01,Credit Card,MasterCard,Approved,35s5zjrf
2023,01,PayPal Account,PayPal Account,Declined,3mft6tn9
2023,01,Credit Card,American Express,Approved,4dwseq8b
2023,01,PayPal Account,PayPal Account,Approved,52t71xp3
2023,01,Credit Card,Visa,Approved,5redazjb
2023,01,Credit Card,Visa,Declined,63sb1b43
2023,01,PayPal Account,PayPal Account,Approved,69hexkje
2023,01,Credit Card,American Express,Approved,6khdfapr
2023,01,Credit Card,Visa,Declined,6s6v9s4r
2023,01,Credit Card,Visa,Approved,783s0pzy
2023,01,Credit Card,Visa,Declined,79gmm0tw
2023,01,Credit Card,Visa,Approved,7ejpaf9z
2023,01,Credit Card,Visa,Declined,7fs4sqah
2023,01,Credit Card,Visa,Approved,7nwkq37j
2023,01,Credit Card,American Express,Approved,7v2d3sj0
2023,01,Credit Card,Visa,Declined,7yn7t1z3
2023,01,Credit Card,Visa,Approved,81pk9ha9
2023,01,Credit Card,American Express,Approved,8b67x93p
2023,01,Credit Card,Visa,Declined,8dwdrcm8
2023,01,Credit Card,MasterCard,Approved,8e4aebra
2023,01,PayPal Account,PayPal Account,Declined,8jv21ptp
2023,01,Credit Card,American Express,Approved,8qd3ecd9
2023,01,Credit Card,Visa,Approved,9qcp3bzf
2023,01,Credit Card,Visa,Declined,9y4qzhnp
2023,01,Credit Card,American Express,Approved,a0a2nqm9
2023,01,Credit Card,MasterCard,Declined,a75fsyhh
2023,01,Credit Card,American Express,Approved,at051nw4
2023,01,Credit Card,Visa,Declined,awbe4zk9
2023,01,Credit Card,Visa,Approved,ayxqf9ft
2023,01,Credit Card,Visa,Declined,b2d3x4v6
2023,01,Credit Card,American Express,Declined,bj4qn3f0
2023,01,Credit Card,Visa,Declined,bq4xhsmw
2023,01,PayPal Account,PayPal Account,Approved,c88p09at
2023,01,Credit Card,American Express,Approved,cbf7c9ch
2023,01,Credit Card,American Express,Approved,cjs8ahx7
2023,01,Credit Card,Visa,Approved,d6bszvd0
2023,01,Credit Card,Visa,Declined,dh9s4t9q
2023,01,Credit Card,American Express,Approved,dvn439b7
2023,01,Credit Card,Visa,Approved,e0hd9qb8
2023,01,PayPal Account,PayPal Account,Approved,e6enrp7j
2023,01,Credit Card,American Express,Approved,eyqqtd7n
2023,01,PayPal Account,PayPal Account,Approved,f79sw137
2023,01,PayPal Account,PayPal Account,Approved,f8f2t9j2
2023,01,Credit Card,American Express,Approved,fpza4rc8
2023,01,Credit Card,Visa,Approved,g8dxtvy8
2023,01,Credit Card,American Express,Approved,g8jsamp7
2023,01,Credit Card,Visa,Approved,gd5ftt6k
2023,01,Credit Card,American Express,Approved,ghd6jt2w
2023,01,Credit Card,American Express,Approved,gp4bwbw6
2023,01,Credit Card,American Express,Approved,hde7jjtd
2023,01,Credit Card,American Express,Approved,jerq0r3m
2023,01,Credit Card,MasterCard,Declined,jme1wmww
2023,01,Credit Card,Visa,Approved,jvkgxgy2
2023,01,Apple Pay Card,American Express,Approved,jxev6ak3
2023,01,Credit Card,MasterCard,Declined,kk6q5ztw
2023,01,Credit Card,Visa,Declined,m39523pz
2023,01,Credit Card,Visa,Declined,m698kam3
2023,01,PayPal Account,PayPal Account,Approved,mhwkgs9q
2023,01,PayPal Account,PayPal Account,Approved,ng7c1cvy
2023,01,Credit Card,Visa,Approved,p68ej6wr
2023,01,Credit Card,Visa,Approved,p9ekcby9
2023,01,Credit Card,American Express,Approved,q6893y88
2023,01,PayPal Account,PayPal Account,Approved,qexg5jxq
2023,01,PayPal Account,PayPal Account,Approved,qnfh2tg6
2023,01,PayPal Account,PayPal Account,Approved,qp5fn5pd
2023,01,Credit Card,American Express,Approved,rp1fsc9j
2023,01,Credit Card,Visa,Declined,rrwhhwym
2023,01,Credit Card,American Express,Approved,04yk757q
2023,01,Credit Card,Visa,Approved,1mse5dzh
2023,01,Credit Card,American Express,Approved,1mt5mckq
2023,01,Credit Card,American Express,Approved,1y8ww2fe
